DateTime;Symbol;Level;Depth Ratio;Last Price;Total Bid Volume; Total Ask Volume;Level 1 Bid Price;Level 1 Bid Volume;Level 1 Ask Price;Level 1 Ask Volume;Level 2 Bid Price;Level 2 Bid Volume;Level 2 Ask Price;Level 2 Ask Volume;Level 3 Bid Price;Level 3 Bid Volume;Level 3 Ask Price;Level 3 Ask Volume;Level 4 Bid Price;Level 4 Bid Volume;Level 4 Ask Price;Level 4 Ask Volume;Level 5 Bid Price;Level 5 Bid Volume;Level 5 Ask Price;Level 5 Ask Volume;Level 6 Bid Price;Level 6 Bid Volume;Level 6 Ask Price;Level 6 Ask Volume;Level 7 Bid Price;Level 7 Bid Volume;Level 7 Ask Price;Level 7 Ask Volume;Level 8 Bid Price;Level 8 Bid Volume;Level 8 Ask Price;Level 8 Ask Volume;Level 9 Bid Price;Level 9 Bid Volume;Level 9 Ask Price;Level 9 Ask Volume;Level 10 Bid Price;Level 10 Bid Volume;Level 10 Ask Price;Level 10 Ask Volume
2025-08-07T06:56:05;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:56:06;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:56:07;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:56:08;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:56:09;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:56:10;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:56:11;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:56:12;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:56:13;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:56:14;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:56:15;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:56:16;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:56:17;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:56:18;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:56:19;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:56:20;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:56:21;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:56:22;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:56:23;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:56:24;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:56:25;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:56:26;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:56:27;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:56:28;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:56:29;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:56:30;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:56:31;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:56:32;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:56:33;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:56:34;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:56:35;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:56:36;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:56:37;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:56:38;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:56:39;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:56:40;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:56:41;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:56:42;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:56:43;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:56:44;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:56:45;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:56:46;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:56:47;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:56:48;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:56:49;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:56:50;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:56:51;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:56:52;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:56:53;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:56:54;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:56:55;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:56:56;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
2025-08-07T06:56:57;AKBNK;10;0.442;67;66968286.44999999;41746266.45;67;14857585;67.05;5356758.6;66.95;7900166.95;67.1;9618449.5;66.9;26148132.6;67.15;4012346.8000000003;66.85;430380.3;67.2;1919433.6;66.8;6999036.8;67.25;1134238.5;66.75;3608571.75;67.3;5451771.1;66.7;3727729.6;67.35;4634488.199999999;66.65;225010.40000000002;67.4;4037057.8000000003;66.6;697501.7999999999;67.45;711799.85;66.55;2374171.25;67.5;4869922.5
